Geography,Jan-81,Feb-81,Mar-81,Apr-81,May-81,Jun-81,Jul-81,Aug-81,Sep-81,Oct-81,Nov-81,Dec-81,Jan-82,Feb-82,Mar-82,Apr-82,May-82,Jun-82,Jul-82,Aug-82,Sep-82,Oct-82,Nov-82,Dec-82,Jan-83,Feb-83,Mar-83,Apr-83,May-83,Jun-83,Jul-83,Aug-83,Sep-83,Oct-83,Nov-83,Dec-83,Jan-84,Feb-84,Mar-84,Apr-84,May-84,Jun-84,Jul-84,Aug-84,Sep-84,Oct-84,Nov-84,Dec-84,Jan-85,Feb-85,Mar-85,Apr-85,May-85,Jun-85,Jul-85,Aug-85,Sep-85,Oct-85,Nov-85,Dec-85,Jan-86,Feb-86,Mar-86,Apr-86,May-86,Jun-86,Jul-86,Aug-86,Sep-86,Oct-86,Nov-86,Dec-86,Jan-87,Feb-87,Mar-87,Apr-87,May-87,Jun-87,Jul-87,Aug-87,Sep-87,Oct-87,Nov-87,Dec-87,Jan-88,Feb-88,Mar-88,Apr-88,May-88,Jun-88,Jul-88,Aug-88,Sep-88,Oct-88,Nov-88,Dec-88,Jan-89,Feb-89,Mar-89,Apr-89,May-89,Jun-89,Jul-89,Aug-89,Sep-89,Oct-89,Nov-89,Dec-89,Jan-90,Feb-90,Mar-90,Apr-90,May-90,Jun-90,Jul-90,Aug-90,Sep-90,Oct-90,Nov-90,Dec-90,Jan-91,Feb-91,Mar-91,Apr-91,May-91,Jun-91,Jul-91,Aug-91,Sep-91,Oct-91,Nov-91,Dec-91,Jan-92,Feb-92,Mar-92,Apr-92,May-92,Jun-92,Jul-92,Aug-92,Sep-92,Oct-92,Nov-92,Dec-92,Jan-93,Feb-93,Mar-93,Apr-93,May-93,Jun-93,Jul-93,Aug-93,Sep-93,Oct-93,Nov-93,Dec-93,Jan-94,Feb-94,Mar-94,Apr-94,May-94,Jun-94,Jul-94,Aug-94,Sep-94,Oct-94,Nov-94,Dec-94,Jan-95,Feb-95,Mar-95,Apr-95,May-95,Jun-95,Jul-95,Aug-95,Sep-95,Oct-95,Nov-95,Dec-95,Jan-96,Feb-96,Mar-96,Apr-96,May-96,Jun-96,Jul-96,Aug-96,Sep-96,Oct-96,Nov-96,Dec-96,Jan-97,Feb-97,Mar-97,Apr-97,May-97,Jun-97,Jul-97,Aug-97,Sep-97,Oct-97,Nov-97,Dec-97,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sep-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23
Canada,15.17,15.27,15.75,16.45,17.82,18.55,18.9,21.3,21.46,20.54,18.8,17.79,18.21,18.97,19.41,19.28,19.11,19.1,19.22,18.72,17.49,16.02,14.79,14.34,14.05,13.6,13.45,13.26,13.16,12.98,13.08,13.57,13.88,13.1,12.84,12.55,12.55,12.52,12.82,13.51,14.26,14.53,14.96,14.45,13.99,13.72,13.25,12.74,12.44,12.57,13.43,12.77,12.38,11.89,11.75,11.77,11.85,11.96,11.75,11.61,11.67,11.94,11.66,11.12,10.6,10.87,11.06,11,11.1,11.25,11.25,11.17,10.85,10.46,10.2,10.39,11.04,11.26,11.26,11.49,11.72,11.97,11.49,11.56,11.73,11.49,11.08,11.04,11.29,11.41,11.4,11.92,12.16,11.79,11.78,12.13,12.24,12.23,12.41,12.72,12.29,11.93,11.85,11.76,11.75,11.75,11.75,11.95,12.01,12.42,12.92,13.67,14.21,14.03,13.97,13.56,13.4,13.21,13.04,12.49,12.13,11.58,11.45,11.27,11.23,11.24,11.31,11.47,11.38,10.84,10.14,9.84,9.71,9.68,10.06,10.37,10.14,9.72,9.26,8.72,8.54,9.23,9.33,9.48,9.47,9.44,8.97,8.89,8.88,8.86,8.68,8.58,8.57,8.55,7.84,7.71,7.33,7.2,7.89,9.43,9.48,9.8,10.69,10.33,10.01,9.84,9.85,10.25,10.6,10.48,9.93,9.66,8.98,8.67,8.54,8.94,8.95,8.75,8.66,8.46,8.02,7.79,8.16,8.48,8.47,8.48,8.48,8.01,7.94,7.5,7.01,6.94,7.14,7.12,7.06,7.56,7.46,7.22,6.98,7,6.96,6.73,6.69,6.9,6.9,6.84,6.84,6.79,6.92,6.9,6.9,7.08,7.32,6.73,6.94,6.69,6.79,6.79,7.03,6.71,6.99,7.35,7.42,7.8,7.67,7.9,8.13,8.13,8.34,8.43,8.24,8.23,8.5,8.34,8.18,8.08,8.08,8.08,8.04,7.81,7.58,7.52,7.19,7.22,7.38,7.47,7.46,7.39,7.03,6.74,6.51,6.64,6.62,6.59,6.8,7,7,6.98,6.9,6.61,6.49,6.5,6.47,6.39,6.26,6.29,6.33,6.44,6.1,5.62,5.71,5.87,5.97,5.83,6.02,6,5.78,5.51,5.31,5.56,5.82,6.06,6.1,5.97,5.94,5.95,5.87,5.69,5.6,5.59,5.6,5.67,5.55,5.31,5.26,5.32,5.3,5.39,5.56,5.6,5.65,5.75,5.78,5.88,6.05,6.12,6.26,6.24,6.13,6.01,5.99,5.89,5.91,6,5.91,5.92,6.01,6.51,6.6,6.62,6.61,6.69,6.73,6.75,6.81,6.72,6.6,6.4,6.21,6.2,6.37,6.25,6.16,6.46,6.51,6.17,5.78,5.28,5.14,4.79,4.62,4.9,5.14,5.13,4.97,5,5.06,4.83,4.8,4.73,4.71,5.15,5.3,5.18,5.02,4.82,4.6,4.52,4.45,4.5,4.55,4.68,4.7,4.87,4.83,4.6,4.57,4.52,4.42,4.35,4.38,4.36,4.31,4.23,4.21,4.36,4.35,4.25,4.23,4.23,4.2,4.17,4.15,4.15,4.14,4.11,4.02,4.02,4.02,4,4.08,4.14,4.33,4.4,4.39,4.39,4.38,4.32,4.16,4.02,4.02,4,4.01,4.01,4.02,4,4,3.98,3.96,3.91,3.84,3.76,3.74,3.72,3.71,3.71,3.71,3.72,3.72,3.75,3.76,3.75,3.73,3.7,3.67,3.66,3.67,3.68,3.67,3.68,3.7,3.74,3.73,3.75,3.66,3.62,3.59,3.6,3.72,3.82,3.89,3.98,4.04,4.07,4.14,4.26,4.27,4.27,4.35,4.32,4.42,4.43,4.43,4.48,4.38,4.59,4.59,4.52,4.44,4.33,4.3,4.23,4.14,4.08,4.07,4.09,4.09,4.08,4.08,4.08,3.9,3.95,3.86,3.77,3.64,3.57,3.51,3.45,3.42,3.34,3.3,3.25,3.26,3.25,3.25,3.26,3.2,3.2,3.22,3.29,3.4,3.45,3.44,3.58,3.77,4.19,4.63,5.05,5.51,5.58,5.64,5.75,5.88,5.89,5.86,5.81,5.81,5.75,5.74,5.85,5.99,6.17,6.27,6.42
